HLUTVERK,GLJ_ID,DNR,LAGNINGARAR,EIGANDI,dagsetning,X,Y,TENGINR,GREIN
Götuljós,22410,610,1994,Reykjavíkurborg - eignasjóður,1998/05/22,362798.885,418530.626,30889,2
Götuljós,22432,610,1993,Vegagerðin,1998/05/22,362784.233,418639.904,30889,2
Götuljós,22433,610,1993,Vegagerðin,1998/05/22,362758.706,418649.19,30889,2
Götuljós,22434,610,1993,Vegagerðin,1998/05/22,362714.798,418639.935,30889,2
Götuljós,22425,610,1993,Vegagerðin,1998/05/22,362789.411,418666.21,30889,2
Götuljós,22426,610,1993,Vegagerðin,1998/05/22,362790.27,418715.83,30889,2
Götuljós,22435,610,1993,Vegagerðin,1998/05/22,362669.452,418634.729,30889,2
Gönguljós,81399,479,2020,Reykjavíkurborg - eignasjóður,2020/10/13,361509.617,404588.611,185638,
Gönguljós,81400,479,2020,Reykjavíkurborg - eignasjóður,2020/10/13,361537.843,404553.059,185639,
Gönguljós,81396,479,2020,Reykjavíkurborg - eignasjóður,2020/10/13,361524.438,404565.096,185640,
Götuljós,16406,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359730.369,405134.593,18912,3
Götuljós,16405,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359726.578,405110.564,18912,3
Götuljós,16388,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359692.733,404993.035,18912,2
Götuljós,63699,49,2004,Reykjavíkurborg - eignasjóður,2004/08/31,357822.283,407103.949,16790,1
Götuljós,16407,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359743.519,405116.344,18912,3
Götuljós,6903,202,1986,Reykjavíkurborg - eignasjóður,1994/01/13,363973.7723,403922.3263,18898,1
Götuljós,6892,202,1986,Reykjavíkurborg - eignasjóður,1994/01/13,364164.859,403788.392,18898,3
Götuljós,73102,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367398.589,405729.748,80154,1
Götuljós,73056,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367248.142,405572.997,80154,3
Götuljós,73060,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/12,367310.893,405659.503,80154,2
Götuljós,62133,42,2003,Reykjavíkurborg - eignasjóður,2003/11/07,357676.938,407810.56,80211,1
Götuljós,69961,1221,2008,Reykjavíkurborg - eignasjóður,2008/03/05,365613.097,407584.93,80444,1
Götuljós,77599,1195,2014,Reykjavíkurborg - eignasjóður,2014/09/19,366716.659,406318.929,80964,
Götuljós,77600,1195,2014,Reykjavíkurborg - eignasjóður,2014/09/19,366709.0907,406240.0991,80965,
Götuljós,77601,1195,2014,Reykjavíkurborg - eignasjóður,2014/09/19,366743.722,406289.685,80966,
Götuljós,77602,1195,2014,Reykjavíkurborg - eignasjóður,2014/09/19,366833.558,406379.733,80967,
Götuljós,73076,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367215.375,405733.228,80315,3
Götuljós,73071,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367240.005,405755.567,80315,3
Götuljós,73093,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367292.582,405739.116,80315,3
Götuljós,73067,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367268.744,405695.229,80315,3
Götuljós,66437,49,2005,Reykjavíkurborg - eignasjóður,2005/05/18,357731.034,407079.213,16790,2
Götuljós,63487,472,2004,Reykjavíkurborg - eignasjóður,2004/10/15,359708.041,405035.857,18912,2
Götuljós,63698,49,2004,Reykjavíkurborg - eignasjóður,2004/08/26,357776.309,407116.854,16790,1
Götuljós,63697,49,2004,Reykjavíkurborg - eignasjóður,2004/08/27,357826.394,407211.017,16790,1
Götuljós,72326,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/09,366273.385,402401.19,33530,
Götuljós,72332,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366330.607,402398.411,33531,
Götuljós,72368,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366601.244,402450.478,33532,
Götuljós,72371,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366592.536,402391.759,33533,
Götuljós,63706,49,2004,Reykjavíkurborg - eignasjóður,2004/08/26,357790.945,407143.876,16790,1
Götuljós,63696,49,2004,Reykjavíkurborg - eignasjóður,2004/08/27,357877.683,407310.264,16790,1
Götuljós,72323,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366295.481,402415.95,42716,
Götuljós,72324,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366296.888,402458.949,42717,
Götuljós,72325,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366317.659,402492.878,42718,
Götuljós,3928,49,2014,Reykjavíkurborg - eignasjóður,1995/01/10,357745.153,407115.093,16790,1
Götuljós,2116,49,1959,Reykjavíkurborg - eignasjóður,1995/01/10,357982.912,407114.451,16790,2
Götuljós,2127,49,1959,Reykjavíkurborg - eignasjóður,2002/11/05,357854.65,407134.543,16790,2
Götuljós,2115,49,1959,Reykjavíkurborg - eignasjóður,1995/01/10,357991.762,407136.402,16790,2
Götuljós,72357,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366716.186,402353.5,42715,
Götuljós,69966,1221,2008,Reykjavíkurborg - eignasjóður,2008/03/05,365763.727,407709.484,80444,2
Götuljós,445,42,1998,Reykjavíkurborg - eignasjóður,2000/08/31,357499.392,407988.612,80211,2
Götuljós,73041,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367077.592,405591.3,80154,2
Götuljós,6794,202,1982,Reykjavíkurborg - eignasjóður,1994/01/13,364266.024,404073.235,18898,3
Götuljós,6868,202,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364051.023,403355.691,18898,2
Götuljós,6867,202,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364020.743,403409.625,18898,2
Götuljós,6876,202,1985,Reykjavíkurborg - eignasjóður,1994/01/17,363889.387,403545.036,18898,2
Götuljós,6874,202,1985,Reykjavíkurborg - eignasjóður,1994/01/17,363916.224,403616.279,18898,2
Götuljós,6912,202,1991,Reykjavíkurborg - eignasjóður,1994/01/17,364171.664,403433.952,18898,3
Götuljós,66439,49,2006,Reykjavíkurborg - eignasjóður,2006/01/27,357818.243,407034.009,16790,2
Götuljós,4349,109,1988,Reykjavíkurborg - eignasjóður,1993/12/31,355273.663,408307.652,80416,3
Götuljós,77280,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357691.2216,408025.5629,74566,
Götuljós,77259,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357687.2,408031.017,74567,
Götuljós,77275,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357702.3209,408030.4661,74568,
Götuljós,77266,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357684.6401,408040.9474,74569,
Götuljós,77271,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357663.3573,408051.9406,74571,
Götuljós,4352,109,1988,Reykjavíkurborg - eignasjóður,1993/12/31,355378.0949,408294.8994,80416,3
Götuljós,29909,109,1988,Reykjavíkurborg - eignasjóður,1993/12/31,355194.169,408390.438,80416,3
Götuljós,77309,1233,2014,Reykjavíkurborg - eignasjóður,2014/05/07,366670.44,402269.989,75210,
Götuljós,77308,1233,2014,Reykjavíkurborg - eignasjóður,2014/05/07,366744.859,402236.704,75212,
Götuljós,78459,49,2015,Reykjavíkurborg - eignasjóður,2015/10/30,357842.6606,407198.0349,16790,1
Götuljós,77310,1233,2014,Reykjavíkurborg - eignasjóður,2014/05/07,366707.203,402252.42,75211,
Götuljós,79146,472,2016,Reykjavíkurborg - eignasjóður,2016/12/15,359847.611,405140.726,18912,3
Götuljós,79147,472,2016,Reykjavíkurborg - eignasjóður,2016/12/15,359849.649,405167.429,18912,3
Götuljós,79144,472,2016,Reykjavíkurborg - eignasjóður,2016/12/15,359852.759,405193.907,18912,3
Götuljós,79148,472,2016,Reykjavíkurborg - eignasjóður,2016/12/15,359856.376,405219.37,18912,3
Götuljós,17660,497,1976,Reykjavíkurborg - eignasjóður,1994/07/13,360453.822,405163.975,80295,1
Götuljós,35168,202,2000,Reykjavíkurborg - eignasjóður,2001/07/18,364230.911,403422.307,18898,3
Götuljós,77450,1337,2014,Reykjavíkurborg - eignasjóður,2014/08/06,357027.2854,408320.6206,80569,2
Götuljós,79447,1337,2017,Reykjavíkurborg - eignasjóður,2017/09/15,357041.1988,408338.3071,80569,2
Götuljós,79450,1337,2017,Reykjavíkurborg - eignasjóður,2017/09/15,357059.9144,408333.0982,80569,2
Götuljós,79452,1337,2017,Reykjavíkurborg - eignasjóður,2017/09/15,357083.6121,408328.6727,80569,2
Götuljós,79454,1337,2017,Reykjavíkurborg - eignasjóður,2017/09/15,357105.5979,408327.0515,80569,2
Götuljós,79451,1337,2017,Reykjavíkurborg - eignasjóður,2017/09/15,357094.9152,408332.3421,80569,1
Götuljós,38667,1337,2002,Reykjavíkurborg - eignasjóður,2002/11/25,357007,408260.268,80569,2
Götuljós,38652,1337,2002,Reykjavíkurborg - eignasjóður,2002/11/25,356956.364,408327.966,80569,2
Götuljós,38644,1337,2002,Reykjavíkurborg - eignasjóður,2002/11/25,356941.15,408326.418,80569,2
Götuljós,38666,1337,2002,Reykjavíkurborg - eignasjóður,2002/11/25,357003.063,408248.677,80569,2
Götuljós,6917,202,1991,Reykjavíkurborg - eignasjóður,1994/01/17,364260.512,403437.896,18898,3
Götuljós,6819,202,1991,Reykjavíkurborg - eignasjóður,1997/02/18,364144.496,403590.316,18898,3
Götuljós,6814,202,1997,Reykjavíkurborg - eignasjóður,1994/01/17,364012.213,403548.137,18898,2
Götuljós,6800,202,1982,Reykjavíkurborg - eignasjóður,1994/01/13,364197.436,403916.138,18898,3
Götuljós,6834,202,1997,Reykjavíkurborg - eignasjóður,1994/01/13,364098.045,403636.477,18898,3
Götuljós,16332,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,360056.003,405112.746,80465,2
Götuljós,16275,471,1979,Reykjavíkurborg - eignasjóður,1994/03/04,360025.886,404955.567,80465,1
Götuljós,16336,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359966.093,405126.119,80465,2
Götuljós,16337,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359944.209,405132.654,80465,2
Götuljós,16338,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359936.837,405116.689,80465,1
Götuljós,73068,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367211.449,405657.694,80315,3
Götuljós,73075,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367175.741,405697.58,80315,3
Götuljós,73066,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367234.118,405663.948,80315,3
Götuljós,17734,497,1980,Reykjavíkurborg - eignasjóður,1994/07/13,360534.518,405142.298,80295,1
Götuljós,70633,1163,2008,Gatnamálastofa-rekstur/viðhald,2008/11/03,366191.972,406273.997,12018,
Götuljós,17736,497,1980,Reykjavíkurborg - eignasjóður,1994/07/13,360595.97,405123.579,80295,1
Götuljós,13356,415,2022,Gatnamálastofa-rekstur/viðhald,1995/01/10,359837.01,406804.248,13781,
Götuljós,17738,497,1980,Reykjavíkurborg - eignasjóður,1994/07/13,360659.831,405104.175,80295,1
Götuljós,63703,49,2004,Reykjavíkurborg - eignasjóður,2004/08/31,357796.626,407114.143,16790,1
Götuljós,73382,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359500.207,404877.246,18912,2
Götuljós,27718,472,1995,Reykjavíkurborg - eignasjóður,1996/02/19,359467.58,404890.609,18912,2
Götuljós,27720,472,1995,Reykjavíkurborg - eignasjóður,1996/02/19,359715.591,404863.434,18912,2
Götuljós,79448,1337,2017,Reykjavíkurborg - eignasjóður,2017/09/15,357071.8799,408335.2517,80569,1
Götuljós,6906,202,1988,Reykjavíkurborg - eignasjóður,1994/01/13,364093.983,403797.311,18898,3
Götuljós,77451,1337,2014,Reykjavíkurborg - eignasjóður,2014/08/06,357034.1061,408354.9613,80569,1
Götuljós,503,1337,2021,Reykjavíkurborg - eignasjóður,2014/08/06,357039.0541,408345.6819,80569,1
Götuljós,77455,1337,2014,Reykjavíkurborg - eignasjóður,2014/08/06,357031.2738,408332.4363,80569,2
Götuljós,17897,499,1990,Knattspyrnufélagið Valur,1995/05/04,357703.996,406741.608,7798,
Götuljós,17898,499,1990,Knattspyrnufélagið Valur,1995/05/04,357710.685,406726.437,7799,
Götuljós,17896,499,1995,Knattspyrnufélagið Valur,1995/05/04,357684.424,406757.975,7802,
Götuljós,63897,42,2004,Reykjavíkurborg - eignasjóður,2004/11/16,357619.566,407882.122,80211,1
Götuljós,63900,42,2004,Reykjavíkurborg - eignasjóður,2004/11/16,357587.818,407921.768,80211,1
Götuljós,73064,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367243.297,405685.092,80315,3
Götuljós,73069,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367277.255,405716.384,80315,3
Götuljós,73077,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367218.116,405747.914,80315,3
Götuljós,73019,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367051.353,405691.86,80315,1
Götuljós,73088,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367210.695,405805.312,80315,3
Götuljós,61195,617,2003,Gatnamálastofa-rekstur/viðhald,2003/07/14,364416.754,403604.352,30402,
Götuljós,61192,617,2003,Gatnamálastofa-rekstur/viðhald,2003/07/14,364429.427,403644.509,30403,
Götuljós,32250,109,1998,Reykjavíkurborg - eignasjóður,1999/06/01,355199.648,408554.302,80416,1
Götuljós,38721,617,2002,Menntasvið Reykjavíkur,2002/12/10,364270.621,403338.26,30888,
Götuljós,27719,472,1995,Reykjavíkurborg - eignasjóður,1996/02/19,359603.475,404875.361,18912,2
Götuljós,73372,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359534.188,404881.151,18912,2
Götuljós,73375,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359573.375,404871.151,18912,2
Götuljós,73377,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359666.727,404840.04,18912,2
Götuljós,73384,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359654.1,404864.669,18912,2
Götuljós,67230,49,2006,Reykjavíkurborg - eignasjóður,2006/09/26,358011.184,407238.076,16790,3
Götuljósahönk,,49,2006,Reykjavíkurborg - eignasjóður,2007/02/15,358027.304,407231.538,16790,3
Götuljós,27722,472,1995,Reykjavíkurborg - eignasjóður,2002/11/15,359883.787,404883.935,18912,2
Götuljós,72331,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366419.22,402694.385,36322,
Götuljós,79455,1337,2017,Reykjavíkurborg - eignasjóður,2017/09/15,357051.1538,408340.3595,80569,1
Götuljós,79453,1337,2017,Reykjavíkurborg - eignasjóður,2017/09/15,357116.9409,408331.4629,80569,1
Götuljós,80252,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357051.4494,408378.1044,80569,4
Götuljós,80262,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357072.1011,408376.0654,80569,4
Götuljós,80254,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357158.6121,408320.2813,80569,4
Götuljós,80273,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357064.2137,408372.5601,80569,4
Götuljós,11015,350,1985,Reykjavíkurborg - eignasjóður,1994/09/29,359288.907,405908.137,80101,3
Götuljós,68201,899,2007,Reykjavíkurborg - eignasjóður,2007/02/20,364127.631,407924.665,80401,2
Götuljós,38718,1337,2001,Reykjavíkurborg - eignasjóður,2002/12/03,357066.288,408274.961,80569,2
Götuljós,38719,1337,2001,Reykjavíkurborg - eignasjóður,2002/12/03,357074.371,408271.483,80569,2
Götuljós,38720,1337,2001,Reykjavíkurborg - eignasjóður,2002/12/03,357082.851,408267.875,80569,2
Götuljós,68200,899,2007,Reykjavíkurborg - eignasjóður,2007/02/20,364076.23,407870.169,80401,2
Götuljós,63904,42,2004,Reykjavíkurborg - eignasjóður,2004/11/16,357473.837,407986.776,80211,2
Götuljós,63922,42,2004,Reykjavíkurborg - eignasjóður,2004/11/16,357594.133,407848.567,80211,1
Götuljós,63919,42,2004,Reykjavíkurborg - eignasjóður,2004/11/17,357489.123,407910.583,80211,1
Götuljós,62111,42,2003,Reykjavíkurborg - eignasjóður,2003/08/21,357681.681,407871.54,80211,1
Götuljós,62113,42,2003,Reykjavíkurborg - eignasjóður,2003/08/21,357774.231,407821.519,80211,1
Götuljós,38723,617,2002,Menntasvið Reykjavíkur,2002/12/10,364296.884,403326.492,30889,
Götuljós,38722,617,2002,Menntasvið Reykjavíkur,2002/12/10,364282.538,403331.94,30890,
Götuljós,38725,617,2002,Menntasvið Reykjavíkur,2002/12/10,364232.195,403317.448,30891,
Götuljós,77272,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357648.4629,408051.6086,74572,
Götuljós,77267,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357642.7913,408062.8301,74573,
Götuljós,16222,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359874.69,405137.686,80465,1
Götuljós,16223,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359861.999,405119.318,80465,1
Götuljós,16224,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359853.601,405107.376,80465,1
Götuljós,16227,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359816.768,405054.123,80465,1
Götuljós,80567,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366426.4806,402472.2226,160020,
Götuljós,80562,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366514.881,402650.302,160021,
Götuljós,80561,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366393.497,402406.199,160018,
Götuljós,80563,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366532.6385,402685.4398,160022,
Götuljós,80568,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366548.915,402719.326,160023,
Götuljós,80565,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366445.811,402435.908,160024,
Götuljós,80564,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366464.071,402448.623,160025,
Götuljós,80555,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366549.647,402541.132,160028,
Götuljós,80566,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366409.98,402439.384,160019,
Götuljós,62869,899,2003,Reykjavíkurborg - eignasjóður,2004/03/17,364150.669,407919.699,80401,2
Tengill,,548,2013,Reykjavíkurborg - eignasjóður,2013/11/26,363941.8752,408346.2016,80163,1
Götuljós,73055,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367268.502,405578.995,80154,1
Götuljós,62134,42,2003,Reykjavíkurborg - eignasjóður,2003/11/07,357708.201,407793.88,80211,1
Götuljós,63889,42,2004,Reykjavíkurborg - eignasjóður,2004/11/17,357420.85,407951.828,80211,1
Götuljós,73047,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367146.326,405567.161,80154,2
Götuljós,62891,899,2003,Reykjavíkurborg - eignasjóður,2004/03/16,364171.279,407983.973,80401,2
Götuljós,62878,899,2004,Reykjavíkurborg - eignasjóður,2004/03/17,364044.951,407931.615,80401,2
Götuljós,68202,899,2007,Reykjavíkurborg - eignasjóður,2007/02/20,364066.461,407941.174,80401,2
Götuljós,73033,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367260.458,405636.493,80154,2
Götuljós,63891,42,2004,Reykjavíkurborg - eignasjóður,2004/11/17,357438.516,407996.076,80211,1
Götuljós,16228,471,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359829.484,405037.31,80465,1
Götuljós,16357,471,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359869.727,405073.415,80465,1
Götuljós,16358,471,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359895.026,405060.444,80465,1
Götuljós,26969,74,1994,Reykjavíkurborg - eignasjóður,1994/03/11,356866.011,407776.476,16729,
Götuljós,73037,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367146.378,405651.149,80315,3
Götuljós,73012,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367023.423,405644.046,80315,1
Götuljós,73009,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367130.867,405767.624,80315,1
Götuljós,77260,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357628.8372,408061.5898,74574,
Götuljós,77277,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357623.2044,408072.9397,74575,
Götuljós,73373,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359735.997,404821.738,18912,2
Götuljós,73378,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359938.865,404843.789,18912,2
Götuljós,73385,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359873.774,404822.699,18912,2
Götuljós,73379,472,2009,Reykjavíkurborg - eignasjóður,2009/10/28,359805.134,404816.979,18912,2
Götuljós,80259,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357075.2066,408367.0618,80569,4
Götuljós,80263,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357085.9786,408361.4022,80569,4
Götuljós,80270,1337,2021,Reykjavíkurborg - eignasjóður,2019/01/22,357096.6448,408355.5145,80569,4
Götuljós,80255,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357107.3654,408349.1408,80569,4
Götuljós,80271,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357117.4738,408342.7462,80569,4
Götuljós,80256,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357127.7396,408335.8504,80569,4
Götuljós,80264,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357135.9338,408328.2611,80569,4
Götuljós,68199,899,2007,Reykjavíkurborg - eignasjóður,2007/02/20,364126.1456,407864.2053,80401,2
Götuljós,63914,42,2004,Reykjavíkurborg - eignasjóður,2004/11/17,357461.062,407925.483,80211,1
Götuljós,66898,202,2006,Reykjavíkurborg - eignasjóður,2006/07/04,363791.505,403773.063,18898,1
Götuljós,69974,1221,2008,Reykjavíkurborg - eignasjóður,2008/03/05,365634.913,407581.349,80444,1
Götuljós,73057,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367325.99,405674.216,80154,2
Götuljós,73052,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367322.63,405628.52,80154,1
Götuljós,73040,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367129.987,405627.62,80154,2
Götuljós,63906,42,2004,Reykjavíkurborg - eignasjóður,2004/11/16,357573.445,407931.836,80211,2
Götuljós,401,42,2004,Reykjavíkurborg - eignasjóður,2000/08/31,357632.364,407911.504,80211,2
Götuljós,73051,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367217.096,405544.827,80154,3
Götuljós,61196,617,2003,Gatnamálastofa-rekstur/viðhald,2003/07/14,364393.333,403566.558,29965,
Götuljós,61188,617,2003,Gatnamálastofa-rekstur/viðhald,2003/07/14,364433.062,403691.495,29966,
Götuljós,77264,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357611.1395,408070.7384,74576,
Götuljós,77268,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357604.5292,408083.6398,74577,
Götuljós,77276,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357590.9072,408080.9479,74578,
Götuljós,77278,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357583.2395,408094.0363,74579,
Götuljós,73083,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367119.241,405736.256,80315,2
Götuljós,73079,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367200.866,405808.584,80315,2
Götuljós,73096,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367264.538,405768.681,80315,3
Götuljós,16378,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359726.085,405009.042,18912,2
Götuljós,16387,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359717.641,404987.018,18912,2
Götuljós,16379,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359744.995,404985.396,18912,2
Götuljós,16382,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359775.631,405001.35,18912,2
Götuljós,63701,49,2004,Reykjavíkurborg - eignasjóður,2004/08/27,357890.848,407335.167,16790,1
Götuljós,63704,49,2004,Reykjavíkurborg - eignasjóður,2004/08/31,357950.878,407051.554,16790,2
Götuljós,67232,49,2006,Reykjavíkurborg - eignasjóður,2006/09/26,357979.323,407250.919,16790,3
Götuljós,80571,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366381.319,402671.546,160032,
Götuljós,80572,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366361.874,402636.77,160033,
Götuljós,68197,899,2007,Reykjavíkurborg - eignasjóður,2007/02/20,364113.318,407993.777,80401,2
Strætóskýli,31582,39,1998,Strætó bs,1999/02/04,355421.729,408046.274,80447,2
Götuljós,80265,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357143.1061,408333.1541,80569,4
Götuljós,80269,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357133.4591,408339.8279,80569,4
Götuljós,80266,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357115.6381,408351.6435,80569,4
Götuljós,80275,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357104.8979,408358.1757,80569,4
Götuljós,73042,1197,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367097.6538,405597.8386,80154,2
Götuljós,79467,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,366808.64,406005.898,80315,4
Götuljós,79471,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,366844.446,405996.722,80315,4
Götuljós,79468,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,366880.497,405987.438,80315,4
Götuljós,79464,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,366909.545,405966.826,80315,4
Polli,79461,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,366915.361,405947.348,80315,4
Polli,79462,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,366925.258,405928.743,80315,4
Götuljós,73091,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367348.543,405709.924,80315,3
Götuljós,73072,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367123.993,405662.295,80315,3
Götuljós,73039,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367100.281,405654.316,80315,3
Götuljós,73084,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367102.741,405722.713,80315,2
Götuljós,73090,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367320.565,405741.102,80315,3
Götuljós,77273,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357568.3163,408092.4546,74580,
Götuljós,77269,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357563.0168,408103.2254,74581,
Götuljós,77261,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357550.3048,408101.6286,74582,
Götuljós,77274,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357543.4706,408113.1926,74583,
Götuljós,80557,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366543.407,402625.201,160030,
Götuljós,80575,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366342.021,402601.627,160034,
Götuljós,80576,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366323.628,402565.167,160035,
Götuljós,80573,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366306.752,402529.521,160036,
Götuljós,80577,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366285.82,402495.483,160037,
