Lóð,Heimtaugarskápur,Heimtaugarskápur XID,Auðkenni ljósastaurs,Ljósastaur XID,Gata,Staðsetning,Tegund viðfangs,Undirtegund,X (lengdargráða),Y (Breidd),GPS-hæð,X,Y,Dags. uppsett,Eigandi 2,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Framleiðandi,Birgir,Efni staurs,Litur staurs,Hæð staurs [m],Hefur topp/arm,Tegund topps/arms,Framleiðandi topps/arms,Söluaðili topps/arms,Tengill,Ljósleiðarapípa,Dags. burðarþolsprófunar,Framkvæmdaraðili burðarþolsprófunar,Tegund undirstöðu,Staða,Ástandseinkunn
,,,,70928,SEIÐAKVÍSL,,,,,,,362270.9,404966.6,,,,,,,J,,5,,,,,,,,,,,
,,,,70929,SEIÐAKVÍSL,,,,,,,362359.6,404915.7,,,,,,,J,,5,,,,,,,,,,,
,,,,70930,SEIÐAKVÍSL,,,,,,,362404.2,404912,,,,,,,J,,5,,,,,,,,,,,
,,,,70931,SEIÐAKVÍSL,,,,,,,362444,404914.5,,,,,,,J,,5,,,,,,,,,,,
,,,,70932,SEIÐAKVÍSL,,,,,,,362483.6,404911.7,,,,,,,J,,5,,,,,,,,,,,
,,,,70933,BARÐASTAÐIR,,,,,,,366294.3,409172.5,,,,,,,J,,5,,,,,,,,,,,
,,,,70934,BARÐASTAÐIR,,,,,,,366393.5,409325.5,,,,,,,J,,5,,,,,,,,,,,
,,,,70935,BARÐASTAÐIR,,,,,,,366397.1,409371.1,,,,,,,J,,5,,,,,,,,,,,
,,,,70936,BARÐASTAÐIR,,,,,,,366398.2,409418.9,,,,,,,J,,5,,,,,,,,,,,
,,,,70937,BARÐASTAÐIR,,,,,,,366400.1,409461,,,,,,,J,,5,,,,,,,,,,,
,,,,70938,BARÐASTAÐIR,,,,,,,366332.5,409210.4,,,,,,,J,,5,,,,,,,,,,,
,,,,70939,BARÐASTAÐIR,,,,,,,366357.6,409248,,,,,,,J,,5,,,,,,,,,,,
,,,,70940,BARÐASTAÐIR,,,,,,,366380.4,409286.6,,,,,,,J,,5,,,,,,,,,,,
,,,,70949,GRUNDARLAND,,,,,,,359831.9,404964.1,,,,,,,J,,5,,,,,,,,,,,
,,,,70950,GRUNDARLAND,,,,,,,359871.6,404954.1,,,,,,,J,,5,,,,,,,,,,,
,,,,70951,GRUNDARLAND,,,,,,,359905.5,404944.9,,,,,,,J,,5,,,,,,,,,,,
,,,,70952,GRUNDARLAND,,,,,,,359783.3,404974.8,,,,,,,J,,5,,,,,,,,,,,
,,,,70953,GRUNDARLAND,,,,,,,359809.5,404969.8,,,,,,,J,,5,,,,,,,,,,,
,,,,70954,GRUNDARLAND,,,,,,,359933.3,404937.4,,,,,,,J,,5,,,,,,,,,,,
,,,,70955,GRUNDARLAND,,,,,,,359961.1,404929.4,,,,,,,J,,5,,,,,,,,,,,
,,,,70956,GRUNDARLAND,,,,,,,359993.5,404920.3,,,,,,,J,,5,,,,,,,,,,,
,,,,70957,HAÐALAND,,,,,,,360148.5,404873.7,,,,,,,J,,5,,,,,,,,,,,
,,,,70958,HAÐALAND,,,,,,,360177.7,404865,,,,,,,J,,5,,,,,,,,,,,
,,,,70959,HAÐALAND,,,,,,,360206.9,404856.3,,,,,,,J,,5,,,,,,,,,,,
,,,,70960,HAÐALAND,,,,,,,360233.4,404848.4,,,,,,,J,,5,,,,,,,,,,,
,,,,70961,HAÐALAND,,,,,,,360262,404835.7,,,,,,,J,,5,,,,,,,,,,,
,,,,70962,HAÐALAND,,,,,,,360028.7,404908.8,,,,,,,J,,5,,,,,,,,,,,
,,,,70963,HAÐALAND,,,,,,,360057.2,404900.2,,,,,,,J,,5,,,,,,,,,,,
,,,,70964,HAÐALAND,,,,,,,360089,404890.8,,,,,,,J,,5,,,,,,,,,,,
,,,,70965,HAÐALAND,,,,,,,360119,404882.5,,,,,,,J,,5,,,,,,,,,,,
,,,,70969,SKARFAGARÐAR,,,,,,,360677.3,408898,,,,,,,J,,8,,,,,,,,,,,
,,,,70970,SKARFAGARÐAR,,,,,,,360695.3,408911.6,,,,,,,J,,8,,,,,,,,,,,
,,,,70971,SKARFAGARÐAR,,,,,,,360713.2,408925.2,,,,,,,J,,8,,,,,,,,,,,
,,,,70972,SKARFAGARÐAR,,,,,,,360731.1,408938.7,,,,,,,J,,8,,,,,,,,,,,
,,,,70973,SKARFAGARÐAR,,,,,,,360641.4,408870.9,,,,,,,J,,8,,,,,,,,,,,
,,,,70974,SKARFAGARÐAR,,,,,,,360659.4,408884.4,,,,,,,J,,8,,,,,,,,,,,
,,,,70975,SKARFAGARÐAR,,,,,,,360623.5,408857.3,,,,,,,J,,8,,,,,,,,,,,
,,,,70976,SKARFAGARÐAR,,,,,,,360605.5,408843.7,,,,,,,J,,8,,,,,,,,,,,
,,,,70977,SKARFAGARÐAR,,,,,,,360644.1,408764.9,,,,,,,J,,8,,,,,,,,,,,
,,,,70978,SKARFAGARÐAR,,,,,,,360659.8,408744.1,,,,,,,J,,8,,,,,,,,,,,
,,,,70979,SKARFAGARÐAR,,,,,,,360606.5,408814.6,,,,,,,J,,8,,,,,,,,,,,
,,,,70980,SKARFAGARÐAR,,,,,,,360626,408788.8,,,,,,,J,,8,,,,,,,,,,,
,,,,70999,LOGAFOLD,,,,,,,363983.2,406418,,,,,,,J,,5,,,,,,,,,,,
,,,,71000,LOGAFOLD,,,,,,,363969.4,406383.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71001,LOGAFOLD,,,,,,,363941.9,406394.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71002,LOGAFOLD,,,,,,,363985.3,406513.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71003,LOGAFOLD,,,,,,,364002.9,406519.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71004,LOGAFOLD,,,,,,,364011.3,406511.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71005,LOGAFOLD,,,,,,,364034.2,406503,,,,,,,J,,5,,,,,,,,,,,
,,,,71006,LOGAFOLD,,,,,,,364018.8,406487.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71007,ARNARBAKKI,,,,,,,361977.2,403665.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71008,ARNARBAKKI,,,,,,,361995.6,403664.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71009,ARNARBAKKI,,,,,,,362012.4,403663.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71010,SÓLTÚN,,,,,,,359175.3,407728,,,,,,,J,,5,,,,,,,,,,,
,,,,71011,SÓLTÚN,,,,,,,359199.5,407716.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71012,KJALANES V/HJASSA,,,,,,,361204.5,418294.4,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71013,KJALANES V/HJASSA,,,,,,,361174.1,418325.4,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71014,HOFSBRAUT,,,,,,,361670.1,418660.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71015,HOFSBRAUT,,,,,,,361664.6,418626.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71016,HOFSBRAUT,,,,,,,361658.1,418591.2,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71017,HOFSBRAUT,,,,,,,361674.9,418688.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71018,HOFSBRAUT,,,,,,,361588.5,418686,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71019,HOFSBRAUT,,,,,,,361633.2,418671.2,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71020,HOFSBRAUT,,,,,,,361696,418704.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71021,HOFSBRAUT,,,,,,,361712.1,418676.2,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71022,GRÆNLANDSLEIÐ,,,,,,,365808,405929.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71023,GRÆNLANDSLEIÐ,,,,,,,365753.4,405926.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71024,GRÆNLANDSLEIÐ,,,,,,,365712.3,405923.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71025,GRÆNLANDSLEIÐ,,,,,,,365758.4,405936.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71026,GRÆNLANDSLEIÐ,,,,,,,365652.5,405989,,,,,,,J,,5,,,,,,,,,,,
,,,,71027,GRÆNLANDSLEIÐ,,,,,,,365686.9,405967.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71028,GRÆNLANDSLEIÐ,,,,,,,365731.3,405953.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71029,GRÆNLANDSLEIÐ,,,,,,,365784,405921.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71030,JÓNSGEISLI,,,,,,,366071.7,405824.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71031,JÓNSGEISLI,,,,,,,366084.4,405803.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71032,JÓNSGEISLI,,,,,,,365931.8,405910.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71033,JÓNSGEISLI,,,,,,,365893.6,405909.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71034,JÓNSGEISLI,,,,,,,365972.8,405892.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71036,JÓNSGEISLI,,,,,,,366006.2,405875.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71037,JÓNSGEISLI,,,,,,,365851.5,405915.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71038,JÓNSGEISLI,,,,,,,365974,405906.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71039,JÓNSGEISLI,,,,,,,366050.1,405843.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71040,JÓNSGEISLI,,,,,,,366113.7,405834.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71041,JÓNSGEISLI,,,,,,,366021.6,405907.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71042,JÓNSGEISLI,,,,,,,366047.7,405895.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71043,JÓNSGEISLI,,,,,,,366081.5,405866.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71044,JÓNSGEISLI,,,,,,,366142.7,405798.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71045,JÓNSGEISLI,,,,,,,366165.3,405761.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71046,ANDRÉSBRUNNUR,,,,,,,366200.9,405761.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71047,JÓNSGEISLI,,,,,,,366181.8,405725.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71048,JÓNSGEISLI,,,,,,,366194.7,405687.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71049,JÓNSGEISLI,,,,,,,366200.8,405646,,,,,,,J,,5,,,,,,,,,,,
,,,,71050,ANDRÉSBRUNNUR,,,,,,,366463.2,405772.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71051,ANDRÉSBRUNNUR,,,,,,,366475.8,405749.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71052,KATRÍNARLIND,,,,,,,366380.8,405725.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71053,KATRÍNARLIND,,,,,,,366418.1,405723.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71054,ÞÓRÐARSVEIGUR,,,,,,,366400.4,405556.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71055,ÞÓRÐARSVEIGUR,,,,,,,366438,405554.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71056,ÞÓRÐARSVEIGUR,,,,,,,366473.2,405552.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71057,ÞÓRÐARSVEIGUR,,,,,,,366493.2,405604.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71058,ÞÓRÐARSVEIGUR,,,,,,,366491.7,405579.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71059,ÞÓRÐARSVEIGUR,,,,,,,366489.8,405544.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71060,GVENDARGEISLI,,,,,,,366518.7,405520.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71061,GVENDARGEISLI,,,,,,,366556.2,405518.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71062,GVENDARGEISLI,,,,,,,366592.8,405515.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71063,MARTEINSLAUG,,,,,,,366813.5,405475.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71064,MARTEINSLAUG,,,,,,,366720.7,405556.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71065,MARTEINSLAUG,,,,,,,366741.5,405538,,,,,,,J,,5,,,,,,,,,,,
,,,,71066,MARTEINSLAUG,,,,,,,366769,405514,,,,,,,J,,5,,,,,,,,,,,
,,,,71067,MARTEINSLAUG,,,,,,,366791.7,405494.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71068,MARTEINSLAUG,,,,,,,366749.1,405518.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71069,MARTEINSLAUG,,,,,,,366726.6,405493,,,,,,,J,,5,,,,,,,,,,,
,,,,71070,MARTEINSLAUG,,,,,,,366703.3,405466.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71071,MARTEINSLAUG,,,,,,,366679.4,405437.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71072,ÓLAFSGEISLI,,,,,,,365478.7,405204.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71073,ÓLAFSGEISLI,,,,,,,365488.2,405161.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71074,BISKUPSGATA,,,,,,,366847.9,405518.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71075,GVENDARGEISLI,,,,,,,366388.6,405389.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71076,GVENDARGEISLI,,,,,,,366383,405349.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71077,GVENDARGEISLI,,,,,,,366377,405310.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71078,GVENDARGEISLI,,,,,,,366364.2,405275.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71079,LYNGHÁLS,,,,,,,364268.1,405000.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71080,KRÓKHÁLS,,,,,,,364268.6,405040.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71081,GVENDARGEISLI,,,,,,,366417.8,405231.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71082,ÞÓRÐARSVEIGUR,,,,,,,366633.5,405640.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71083,ÞÓRÐARSVEIGUR,,,,,,,366624.7,405622.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71084,ÞÓRÐARSVEIGUR,,,,,,,366612.4,405600.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71085,KATRÍNARLIND,,,,,,,366572.7,405685.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71086,KATRÍNARLIND,,,,,,,366622.7,405671.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71090,ÞORLÁKSGEISLI,,,,,,,366011.6,405097.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71091,ÞORLÁKSGEISLI,,,,,,,366051,405073.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71092,ÞORLÁKSGEISLI,,,,,,,366089.2,405092.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71093,ÞORLÁKSGEISLI,,,,,,,366103.1,405128.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71094,ÞORLÁKSGEISLI,,,,,,,366123.5,405156.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71095,ÞORLÁKSGEISLI,,,,,,,366158.1,405184.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71096,ÞORLÁKSGEISLI,,,,,,,366196.1,405194.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71097,ÞORLÁKSGEISLI,,,,,,,366237.7,405179.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71098,ESJUGRUND,,,,,,,362609.7,418379.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71099,ESJUGRUND,,,,,,,362621.5,418414.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71100,ESJUGRUND,,,,,,,362624.7,418451.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71101,ESJUGRUND,,,,,,,362652.8,418475.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71102,ESJUGRUND,,,,,,,362680.2,418495.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71103,ESJUGRUND,,,,,,,362718.1,418511,,,,,,,J,,5,,,,,,,,,,,
,,,,71104,ESJUGRUND,,,,,,,362740,418528.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71105,ESJUGRUND,,,,,,,362719.3,418542,,,,,,,J,,5,,,,,,,,,,,
,,,,71106,ESJUGRUND,,,,,,,362686.6,418536.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71107,ESJUGRUND,,,,,,,362646.7,418537,,,,,,,J,,5,,,,,,,,,,,
,,,,71108,SÓLEYJARRIMI,,,,,,,363958.7,408007.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71109,SÓLEYJARRIMI,,,,,,,364037.8,407969.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71110,SÓLEYJARRIMI,,,,,,,364005.3,407975,,,,,,,J,,5,,,,,,,,,,,
,,,,71111,SÓLEYJARRIMI,,,,,,,363973,407979.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71112,SÓLEYJARRIMI,,,,,,,363910.2,407941.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71113,SÓLEYJARRIMI,,,,,,,363856.2,407894.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71114,REYKÁS,,,,,,,364337.7,403781.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71115,REYKÁS,,,,,,,364367,403794.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71116,REYKÁS,,,,,,,364404.3,403801.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71123,GUÐRÍÐARSTÍGUR,,,,,,,365036.2,405688.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71124,GUÐRÍÐARSTÍGUR,,,,,,,365063.1,405711.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71125,TENGIBRAUT,,,,,,,366033.6,405973.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71126,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366027.7,405991.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71127,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366048.6,406056.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71128,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366110.1,406137,,,,,,,J,,5,,,,,,,,,,,
,,,,71129,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366134.9,406162.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71130,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366152.6,406194.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71131,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366160.2,406230.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71132,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366149.5,406262.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71133,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366163.2,406294.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71134,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366162.3,406326.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71135,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366196.8,406322.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71136,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366188.8,406346.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71137,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366203.9,406361.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71138,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366238.2,406354.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71139,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366225.2,406375.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71140,GÖNGUSTÍGUR Í ÚLFARSÁRDAL,,,,,,,366262.4,406374.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71141,ÞÓRÐARSVEIGUR,,,,,,,366199.1,405524.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71142,ÞÓRÐARSVEIGUR,,,,,,,366205.3,405566,,,,,,,J,,5,,,,,,,,,,,
,,,,71143,ÞÓRÐARSVEIGUR,,,,,,,366206.2,405606,,,,,,,J,,5,,,,,,,,,,,
,,,,71144,ÞÓRÐARSVEIGUR,,,,,,,366317.3,405623.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71145,ÞÓRÐARSVEIGUR,,,,,,,366277.4,405625.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71146,ÞÓRÐARSVEIGUR,,,,,,,366237.5,405628.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71253,ENGIHLÍÐ,,,,,,,357998.8,406871.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71254,ENGIHLÍÐ,,,,,,,358005.3,406863.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71255,GRANASKJÓL,,,,,,,355394.7,408171.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71256,MÁNATÚN,,,,,,,359144.2,407861.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71257,MÁNATÚN,,,,,,,359151.9,407855.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71258,GRUNDARGERÐI,,,,,,,360162,405843.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71259,HÁAGERÐI,,,,,,,360413.8,405652.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71260,HOFSGRUND,,,,,,,362598.1,418548.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71262,HOFSGRUND,,,,,,,362630,418547.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71263,HOFSGRUND,,,,,,,362659.1,418508.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71278,BORGARTÚN,,,,,,,358884.6,408033.2,,,,,,,SKILTI,,,,,,,,,,,,,
,,,,71281,BAKKASEL,,,,,,,361819,402966.3,,,,,,,J,,,,,,,,,,,,,
,,,,71386,FERJUBAKKI,,,,,,,362251.4,403828.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71387,FERJUBAKKI,,,,,,,362279.5,403826.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71389,ÁLFHEIMAR,,,,,,,360411.5,406536,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71390,ÁLFHEIMAR,,,,,,,360443.9,406561.6,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71391,ÁLFHEIMAR,,,,,,,360456.3,406597.8,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71392,ÁLFHEIMAR,,,,,,,360521.5,406642.6,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71393,ÁLFHEIMAR,,,,,,,360481.4,406616.4,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71394,ÁLFHEIMAR,,,,,,,360562,406678.5,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71395,ÁLFHEIMAR,,,,,,,360618.7,406761,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71396,ÁLFHEIMAR,,,,,,,360639,406804,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71397,ÁLFHEIMAR,,,,,,,360664.8,406848.2,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71398,ÁLFHEIMAR,,,,,,,360595.1,406718.7,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71399,ÁLFHEIMAR,,,,,,,360591.4,406690.5,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71400,ÁLFHEIMAR,,,,,,,360618.6,406730.1,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71401,ÁLFHEIMAR,,,,,,,360470.4,406581.9,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71402,ÁLFHEIMAR,,,,,,,360510.3,406615,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71403,ÁLFHEIMAR,,,,,,,360551.1,406649.3,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71404,ÁLFHEIMAR,,,,,,,360640,406772.6,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71405,ÁLFHEIMAR,,,,,,,360665.2,406818.2,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,71406,VESTURGATA,,,,,,,356087.9,408522.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71407,VESTURGATA,,,,,,,356101.6,408527.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71408,VESTURGATA,,,,,,,356112.7,408536.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71443,BORGARTÚN,,,,,,,358941.4,408035.8,,,,,,,SKILTI,,,,,,,,,,,,,
,,,,71444,MARKARVEGUR,,,,,,,359137.4,405209,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71502,LINDARGATA,,,,,,,357660.7,408144.9,,,,,,,J,,4,,,,,,,,,,,
,,,,71503,LINDARGATA,,,,,,,357674.5,408138.2,,,,,,,J,,4,,,,,,,,,,,
,,,,71504,LINDARGATA,,,,,,,357716.3,408113.4,,,,,,,J,,4,,,,,,,,,,,
,,,,71505,LINDARGATA,,,,,,,357645.7,408148.9,,,,,,,J,,4,,,,,,,,,,,
,,,,71506,LINDARGATA,,,,,,,357688,408130.9,,,,,,,J,,4,,,,,,,,,,,
,,,,71507,LINDARGATA,,,,,,,357702.7,408123.5,,,,,,,J,,4,,,,,,,,,,,
,,,,71546,MARÍUBAUGUR,,,,,,,365560.8,405562,,,,,,,JARÐLJÓS,,,,,,,,,,,,,
,,,,71547,MARÍUBAUGUR,,,,,,,365428.5,405479.9,,,,,,,JARÐLJÓS,,,,,,,,,,,,,
,,,,71548,NORÐLINGABRAUT,,,,,,,364610.4,402885.9,,,,,,,J,,8,,,,,,,,,,,
,,,,71556,VÖLUNDARHÚS,,,,,,,365125.7,406733.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71559,ÚLFARSBRAUT,,,,,,,366904.2,406167,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71648,BANKASTRÆTI,,,,,,,357176.9,408215.4,,,,,,,J,,4,,,,,,,,,,,
,,,,71649,BANKASTRÆTI,,,,,,,357192.7,408207.1,,,,,,,J,,4,,,,,,,,,,,
,,,,71650,BANKASTRÆTI,,,,,,,357227.1,408188.8,,,,,,,J,,4,,,,,,,,,,,
,,,,71651,BANKASTRÆTI,,,,,,,357209.7,408198,,,,,,,J,,4,,,,,,,,,,,
,,,,71652,BANKASTRÆTI,,,,,,,357147.7,408230.9,,,,,,,J,,4,,,,,,,,,,,
,,,,71653,BANKASTRÆTI,,,,,,,357241.8,408181,,,,,,,J,,4,,,,,,,,,,,
,,,,71654,BANKASTRÆTI,,,,,,,357130.8,408238.8,,,,,,,J,,4,,,,,,,,,,,
,,,,71655,BANKASTRÆTI,,,,,,,357161.9,408223.4,,,,,,,J,,4,,,,,,,,,,,
,,,,71656,SKEIÐARVOGUR,,,,,,,360583.6,405984.3,,,,,,,J,,10,,,,,,,,,,,
,,,,71657,SKEIÐARVOGUR,,,,,,,360582,406064.9,,,,,,,J,,10,,,,,,,,,,,
