ID,Lóð,Auðkenni heimtaugarskáps,Heimtaugarskápur XID,Staðsetning,Tegund viðfangs,Undirtegund,X (lengdargráða),Y (Breidd),GPS-hæð,X,Y,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Þjónustuaðili,Dreifiveita,Söluaðili orku,Gjaldskrá orkusala,Hefur mæli,Dagsetning uppsetningar mælis,Mælanúmer,Veitunúmer,Staða,Ástandseinkunn
1606692,"Háaleit-Bústaðir, gatnakerfi",0428_01,428,,Heimtaugarskápur,,-21804364,64115709,,363385.6,404449.2,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,15.09.2022,,10732555,Virkur,Ekki skráð
1606702,"Háaleit-Bústaðir, gatnakerfi",0442_01,442,Heiðargerði 1a,Heimtaugarskápur,,-21882427,64129994,,359657.987,406211.145,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606714,"Háaleit-Bústaðir, gatnakerfi",0471_01,471,,Heimtaugarskápur,,-21876084,6412169,,359924.486,405272.213,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,29.09.2022,6.085.259.674,10732688,Virkur,Ekki skráð
1606715,"Háaleit-Bústaðir, gatnakerfi",0473_01,473,Brúnaland 1,Heimtaugarskápur,,-21882732,64120577,,359595.282,405163.06,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606730,"Háaleit-Bústaðir, gatnakerfi",0497_01,497,,Heimtaugarskápur,,-2186639,6412053,,360390.4338,405121.5746,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,12.01.2023,6.085.792.920,10732217,Virkur,Ekki skráð
1606731,"Háaleit-Bústaðir, gatnakerfi",0498_01,498,,Heimtaugarskápur,,-21868337,64119163,,360288.767,404973.723,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,12.01.2023,6.085.792.919,,Virkur,Ekki skráð
1606735,"Háaleit-Bústaðir, gatnakerfi",0502_01,502,Furugerði 5,Heimtaugarskápur,,-21882132,64124541,,359644.632,405603.162,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606742,"Háaleit-Bústaðir, gatnakerfi",0518_01,518,,Heimtaugarskápur,,-21880256,64138284,,359805.686,407129.493,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,08.09.2022,6.085.259.809,10732485,Virkur,Ekki skráð
1606746,"Háaleit-Bústaðir, gatnakerfi",0535_01,535,,Heimtaugarskápur,,-21857396,64118773,,360819.358,404906.093,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,04.10.2022,6.085.259.800,10732741,Virkur,Ekki skráð
1606758,"Háaleit-Bústaðir, gatnakerfi",0583_01,583,Kringlan 7,Heimtaugarskápur,,-21896536,64131497,,358979.1797,406409.9474,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606775,"Háaleit-Bústaðir, gatnakerfi",0636_01,636,Hvassaleiti 54,Heimtaugarskápur,,-21892544,64128597,,359158.598,406078.01,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606797,"Háaleit-Bústaðir, gatnakerfi",0707_01,707,Borgarsjúkrahús,Heimtaugarskápur,,-21890256,64121896,,359235.7993,405326.6413,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1607909,"Háaleit-Bústaðir, gatnakerfi",1216,1216,Ónóg skráning,Heimtaugarskápur,,-21887673,6413761,,359441.518,407070.915,,,,,,,False,,,,Virkur,Ekki skráð
1607923,"Háaleit-Bústaðir, gatnakerfi",1248,1248,Ónóg skráning,Heimtaugarskápur,,-21897825,64121379,,358864.7642,405286.0292,,,,,,,False,,,,Virkur,Ekki skráð
1607925,"Háaleit-Bústaðir, gatnakerfi",1254,1254,Ónóg skráning,Heimtaugarskápur,,-21849695,64117517,,361187.8904,404749.2749,,,,,,,False,,,,Virkur,Ekki skráð
1607950,"Háaleit-Bústaðir, gatnakerfi",1303,1303,Ónóg skráning,Heimtaugarskápur,,-21891083,64126718,,359220.1014,405865.4838,,,,,,,False,,,,Virkur,Ekki skráð
1607956,"Háaleit-Bústaðir, gatnakerfi",1311,1311,Ónóg skráning,Heimtaugarskápur,,-21883261,64139511,,359665.7919,407272.8766,,,,,,,False,,,,Virkur,Ekki skráð
1607996,"Háaleit-Bústaðir, gatnakerfi",1380,1380,Ónóg skráning,Heimtaugarskápur,,-21891919,6413249,,359208.8773,406510.2112,,,,,,,False,,,,Virkur,Ekki skráð
1608035,"Háaleit-Bústaðir, gatnakerfi",1517,1517,Ónóg skráning,Heimtaugarskápur,,-21849698,64121851,,361209.4974,405232.0137,,,,,,,False,,,,Virkur,Ekki skráð
1608037,"Háaleit-Bústaðir, gatnakerfi",2041,2041,Ónóg skráning,Heimtaugarskápur,,-21893222,64130804,,359136.877,406325.329,,,,,,,False,,,,Virkur,Ekki skráð
1608038,"Háaleit-Bústaðir, gatnakerfi",2042,2042,Ónóg skráning,Heimtaugarskápur,,-2189498,64129489,,359044.624,406182.835,,,,,,,False,,,,Virkur,Ekki skráð
1607792,"Háaleit-Bústaðir, gatnakerfi",312,312,Ónóg skráning,Heimtaugarskápur,,-21874935,64132695,,360036.21,406495.28,,,,,,,False,,,,Virkur,Ekki skráð
1607794,"Háaleit-Bústaðir, gatnakerfi",319,319,Ónóg skráning,Heimtaugarskápur,,-21865568,64122129,,360438.501,405297.88,,,,,,,False,,,,Virkur,Ekki skráð
1607797,"Háaleit-Bústaðir, gatnakerfi",333,333,Ónóg skráning,Heimtaugarskápur,,-21892848,6413895,,359196.622,407231.71,,,,,,,False,,,,Virkur,Ekki skráð
1607807,"Háaleit-Bústaðir, gatnakerfi",396,396,Ónóg skráning,Heimtaugarskápur,,-2188222,64135739,,359697.219,406850.5,,,,,,,False,,,,Virkur,Ekki skráð
1607808,"Háaleit-Bústaðir, gatnakerfi",397,397,Ónóg skráning,Heimtaugarskápur,,-21880385,64133623,,359775.738,406610.683,,,,,,,False,,,,Virkur,Ekki skráð
1607809,"Háaleit-Bústaðir, gatnakerfi",399,399,Ónóg skráning,Heimtaugarskápur,,-21880514,64131347,,359757.928,406357.563,,,,,,,False,,,,Virkur,Ekki skráð
1607813,"Háaleit-Bústaðir, gatnakerfi",417,417,Ónóg skráning,Heimtaugarskápur,,-21877382,64134918,,359928.398,406748.353,,,,,,,False,,,,Virkur,Ekki skráð
1607817,"Háaleit-Bústaðir, gatnakerfi",434,434,Ónóg skráning,Heimtaugarskápur,,-21889527,64138216,,359354.4019,407142.5859,,,,,,,False,,,,Virkur,Ekki skráð
1607819,"Háaleit-Bústaðir, gatnakerfi",472,472,Ónóg skráning,Heimtaugarskápur,,-2187979,64119662,,359733.8298,405054.6201,,,,,,,False,,,,Virkur,Ekki skráð
1607826,"Háaleit-Bústaðir, gatnakerfi",604,604,Ónóg skráning,Heimtaugarskápur,,-21896807,64129338,,358954.98,406170.096,,,,,,,False,,,,Virkur,Ekki skráð
1607828,"Háaleit-Bústaðir, gatnakerfi",609,609,Ónóg skráning,Heimtaugarskápur,,-21892449,64125225,,359146.026,405702.249,,,,,,,False,,,,Virkur,Ekki skráð
1607835,"Háaleit-Bústaðir, gatnakerfi",638,638,Ónóg skráning,Heimtaugarskápur,,-21896793,64127691,,358947.235,405986.571,,,,,,,False,,,,Virkur,Ekki skráð
1607847,"Háaleit-Bústaðir, gatnakerfi",699,699,Ónóg skráning,Heimtaugarskápur,,-21898137,6413048,,358896.086,406300.214,,,,,,,False,,,,Virkur,Ekki skráð
1607870,"Háaleit-Bústaðir, gatnakerfi",855,855,Ónóg skráning,Heimtaugarskápur,,-2187854,64137287,,359884.105,407014.688,,,,,,,False,,,,Virkur,Ekki skráð
1606568,"Hlíðar, gatnakerfi",0073_01,73,Stakkholt 3,Heimtaugarskápur,,-21910889,64142741,,358338.579,407694.158,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606574,"Hlíðar, gatnakerfi",0090_01,90,,Heimtaugarskápur,,-21910815,64139395,,358324.9814,407321.3339,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,07.09.2022,,10732454,Virkur,Ekki skráð
1606575,"Hlíðar, gatnakerfi",0091_01,91,,Heimtaugarskápur,,-21915127,64132233,,358078.484,406533.414,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,05.04.2024,6.089.318.944,,Virkur,Ekki skráð
1606578,"Hlíðar, gatnakerfi",0100_01,100,Öskjuhlíð,Heimtaugarskápur,,-21919947,64131199,,357838.6419,406429.1908,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606586,"Hlíðar, gatnakerfi",0113_01,113,,Heimtaugarskápur,,-21916152,64140201,,358069.566,407423.157,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,12.12.2022,,10733157,Virkur,Ekki skráð
1606589,"Hlíðar, gatnakerfi",0119_01,119,Engihlið 6,Heimtaugarskápur,,-21918469,64135403,,357932.179,406893.991,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606591,"Hlíðar, gatnakerfi",0123_01,123,,Heimtaugarskápur,,-21911942,64134009,,358242.5489,406724.0978,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,05.04.2024,6.089.318.939,,Virkur,Ekki skráð
1606593,"Hlíðar, gatnakerfi",0127_01,127,Bálstofa,Heimtaugarskápur,,-21909353,6412539,,358324.2891,405758.4751,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606604,"Hlíðar, gatnakerfi",0146_01,146,Miklabraut 84,Heimtaugarskápur,,-21907724,64134144,,358448.423,406729.727,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1607780,"Hlíðar, gatnakerfi",0246_01,246,,Heimtaugarskápur,,-21902607,64139645,,358725.48,407330.833,,,,,,,True,14.03.2024,,,Virkur,Ekki skráð
1606636,"Hlíðar, gatnakerfi",0261_01,261,Miklatún,Heimtaugarskápur,,-21911412,64138023,,358288.949,407169.878,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606639,"Hlíðar, gatnakerfi",0268_01,268,Brautarholt 14,Heimtaugarskápur,,-21906597,64141645,,358541.6831,407562.5038,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606640,"Hlíðar, gatnakerfi",0270_01,270,Hörgshlíð 24,Heimtaugarskápur,,-21909384,64130113,,358347.018,406284.466,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606641,"Hlíðar, gatnakerfi",0274_01,274,Bólstaðarhlíð 26,Heimtaugarskápur,,-21903561,64135198,,358656.347,406837.696,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606646,"Hlíðar, gatnakerfi",0298_01,298,Bogahlíð 24,Heimtaugarskápur,,-21907033,64131777,,358469.931,406464.566,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606653,"Hlíðar, gatnakerfi",0315_01,315,Birkihlíð 6,Heimtaugarskápur,,-2190155,64124766,,358700.785,405671.465,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606688,"Hlíðar, gatnakerfi",0422_01,422,,Heimtaugarskápur,,-21878311,64148394,,359951.6,408251.1,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,10.01.2023,6.085.792.957,,Virkur,Ekki skráð
1606701,"Hlíðar, gatnakerfi",0441_01,441,Skipholt 70,Heimtaugarskápur,,-21897943,64137385,,358940.783,407068.735,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606704,"Hlíðar, gatnakerfi",0444_01,444,Bolholt H.R,Heimtaugarskápur,,-21894743,64139156,,359105.505,407258.839,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606706,"Hlíðar, gatnakerfi",0446_01,446,Stigahlíð 50,Heimtaugarskápur,,-21902256,64130607,,358696.328,406323.506,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606707,"Hlíðar, gatnakerfi",0447_01,447,Bolholt 4,Heimtaugarskápur,,-21896753,64139971,,359011.89,407354.127,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606732,"Hlíðar, gatnakerfi",0499_01,499,Skógarhlíð 10,Heimtaugarskápur,,-21920261,6413427,,357839.184,406771.881,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606792,"Hlíðar, gatnakerfi",0688_01,688,Bústaðarvegur 7,Heimtaugarskápur,,-21906416,64127472,,358477.879,405983.69,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606817,"Hlíðar, gatnakerfi",0799_01,799,Öskjuhlíð II,Heimtaugarskápur,,-21915516,64129111,,358043.486,406186.667,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606830,"Hlíðar, gatnakerfi",0869_01,869,Stakkahlíð 1,Heimtaugarskápur,,-2190354,64137395,,358668.618,407082.415,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1607967,"Hlíðar, gatnakerfi",1334,1334,Ónóg skráning,Heimtaugarskápur,,-2189996,64117321,,358740.1309,404838.7994,,,,,,,False,,,,Virkur,Ekki skráð
1607985,"Hlíðar, gatnakerfi",1363,1363,Ónóg skráning,Heimtaugarskápur,,-21924432,64133484,,357632.2313,406693.7315,,,,,,,False,,,,Virkur,Ekki skráð
1608030,"Hlíðar, gatnakerfi",1482,1482,Ónóg skráning,Heimtaugarskápur,,-21926044,64131892,,357545.6054,406520.0235,,,,,,,False,,,,Virkur,Ekki skráð
1607771,"Hlíðar, gatnakerfi",151,151,Ónóg skráning,Heimtaugarskápur,,-21910773,64141583,,358338.256,407564.969,,,,,,,False,,,,Virkur,Ekki skráð
1607772,"Hlíðar, gatnakerfi",153,153,Ónóg skráning,Heimtaugarskápur,,-21904294,64140959,,358650.2,407480.958,,,,,,,False,,,,Virkur,Ekki skráð
1607773,"Hlíðar, gatnakerfi",158,158,Ónóg skráning,Heimtaugarskápur,,-21907711,64142094,,358489.8331,407615.0569,,,,,,,False,,,,Virkur,Ekki skráð
1607795,"Hlíðar, gatnakerfi",320,320,Ónóg skráning,Heimtaugarskápur,,-21918372,64129608,,357907.108,406248.445,,,,,,,False,,,,Virkur,Ekki skráð
1607804,"Hlíðar, gatnakerfi",375,375,Ónóg skráning,Heimtaugarskápur,,-21898361,64138575,,358926.531,407202.235,,,,,,,False,,,,Virkur,Ekki skráð
1607810,"Hlíðar, gatnakerfi",400,400,Ónóg skráning,Heimtaugarskápur,,-21901871,64141157,,358769.0514,407497.6453,,,,,,,False,,,,Virkur,Ekki skráð
1607814,"Hlíðar, gatnakerfi",421,421,Ónóg skráning,Heimtaugarskápur,,-21898894,64134578,,358880.2196,406758.2944,,,,,,,False,,,,Virkur,Ekki skráð
1607755,"Hlíðar, gatnakerfi",49,49,Ónóg skráning,Heimtaugarskápur,,-21920375,64138018,,357852.953,407189.449,,,,,,,False,,,,Virkur,Ekki skráð
1607846,"Hlíðar, gatnakerfi",694,694,Ónóg skráning,Heimtaugarskápur,,-21914022,64140868,,358176.598,407492.636,,,,,,,False,,,,Virkur,Ekki skráð
1607762,"Hlíðar, gatnakerfi",75,75,Ónóg skráning,Heimtaugarskápur,,-21903776,64132754,,358633.387,406566.094,,,,,,,False,,,,Virkur,Ekki skráð
1607872,"Hlíðar, gatnakerfi",864,864,Ónóg skráning,Heimtaugarskápur,,-21902157,64122106,,358657.676,405376.635,,,,,,,False,,,,Virkur,Ekki skráð
1607764,"Hlíðar, gatnakerfi",92,92,Ónóg skráning,Heimtaugarskápur,,-21899861,64140395,,358862.8741,407408.2475,,,,,,,False,,,,Virkur,Ekki skráð
1606573,"Kjalarnes, gatnakerfi",0084_01,84,Arnarholt,Heimtaugarskápur,,-21861517,64245792,,361259.5011,419061.0691,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606623,"Kjalarnes, gatnakerfi",0200_01,200,Esjuberg,Heimtaugarskápur,,-21779878,64214808,,365063.333,415433.5994,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606647,"Kjalarnes, gatnakerfi",0300_01,300,Brautarholt,Heimtaugarskápur,,-21876753,64241612,,360500.1073,418629.0158,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606654,"Kjalarnes, gatnakerfi",0321_01,321,Kirkjuland,Heimtaugarskápur,,-21789887,64217759,,364592.3327,415783.6485,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606671,"Kjalarnes, gatnakerfi",0378_01,378,Stekkur,Heimtaugarskápur,,-2175416,64212523,,366299.796,415124.4703,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606676,"Kjalarnes, gatnakerfi",0388_01,388,Lykkja,Heimtaugarskápur,,-21853147,64239756,,361634.697,418370.468,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606680,"Kjalarnes, gatnakerfi",0404_01,404,Kléberg,Heimtaugarskápur,,-21825162,64237006,,362977.2355,418003.2384,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606745,"Kjalarnes, gatnakerfi",0529_01,529,Smiðjuvegur 9B,Heimtaugarskápur,,-21852896,64113093,,361009.812,404263.673,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606765,"Kjalarnes, gatnakerfi",0610_01,610,,Heimtaugarskápur,,-21831648,64240028,,362677.9521,418353.8463,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,16.09.2022,6.085.259.734,10732556,Virkur,Ekki skráð
1606811,"Kjalarnes, gatnakerfi",0783_01,783,Fitjakot,Heimtaugarskápur,,-21693428,64188998,,369134.542,412377.264,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606815,"Kjalarnes, gatnakerfi",0793_01,793,Vallá,Heimtaugarskápur,,-21818722,64236712,,363287.926,417956.571,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606816,"Kjalarnes, gatnakerfi",0796_01,796,Norðurgrund,Heimtaugarskápur,,-2183579,6424217,,362487.9281,418601.4546,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,10728777,Virkur,Ekki skráð
1606832,"Kjalarnes, gatnakerfi",0889_01,889,Hrafnhólar,Heimtaugarskápur,,-215664,64207011,,375384.469,414126.861,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1607887,"Kjalarnes, gatnakerfi",1109,1109,Ónóg skráning,Heimtaugarskápur,,-21694825,64195096,,369095.665,413059.293,,,,,,,False,,,,Virkur,Ekki skráð
1607888,"Kjalarnes, gatnakerfi",1115,1115,Ónóg skráning,Heimtaugarskápur,,-21753584,64193869,,366237.208,413045.616,,,,,,,False,,,,Virkur,Ekki skráð
1607889,"Kjalarnes, gatnakerfi",1116,1116,Ónóg skráning,Heimtaugarskápur,,-21834655,64267796,,362670.983,421452.895,,,,,,,False,,,,Virkur,Ekki skráð
1607915,"Kjalarnes, gatnakerfi",1232,1232,Ónóg skráning,Heimtaugarskápur,,-21698033,64198241,,368954.8985,413416.2038,,,,,,,False,,,,Virkur,Ekki skráð
1607917,"Kjalarnes, gatnakerfi",1236,1236,Ónóg skráning,Heimtaugarskápur,,-21711384,64208395,,368355.3589,414574.9201,,,,,,,False,,,,Virkur,Ekki skráð
1607918,"Kjalarnes, gatnakerfi",1237,1237,Ónóg skráning,Heimtaugarskápur,,-21706366,642078,,368596.0056,414498.2382,,,,,,,False,,,,Virkur,Ekki skráð
1607929,"Kjalarnes, gatnakerfi",1265,1265,Ónóg skráning,Heimtaugarskápur,,-21880856,64235904,,360272.2978,418002.3736,,,,,,,False,,,,Virkur,Ekki skráð
1607934,"Kjalarnes, gatnakerfi",1273,1273,Ónóg skráning,Heimtaugarskápur,,-21831933,64241931,,362673.6276,418566.3994,,,,,,,False,,,,Virkur,Ekki skráð
1607936,"Kjalarnes, gatnakerfi",1278,1278,Ónóg skráning,Heimtaugarskápur,,-21804344,6422432,,363923.5561,416545.3831,,,,,,,False,,,,Virkur,Ekki skráð
1607937,"Kjalarnes, gatnakerfi",1279,1279,Ónóg skráning,Heimtaugarskápur,,-2181315,64229767,,363523.5189,417171.0945,,,,,,,False,,,,Virkur,Ekki skráð
1607946,"Kjalarnes, gatnakerfi",1292,1292,Ónóg skráning,Heimtaugarskápur,,-21743456,64190629,,366713.2043,412663.3591,,,,,,,False,,,,Virkur,Ekki skráð
1607948,"Kjalarnes, gatnakerfi",1300,1300,Ónóg skráning,Heimtaugarskápur,,-21852617,64241135,,361667.3266,418522.9089,,,,,,,False,,,,Virkur,Ekki skráð
1607955,"Kjalarnes, gatnakerfi",1310,1310,Ónóg skráning,Heimtaugarskápur,,-21798335,64220317,,364195.1595,416086.6334,,,,,,,False,,,,Virkur,Ekki skráð
1607957,"Kjalarnes, gatnakerfi",1316,1316,Ónóg skráning,Heimtaugarskápur,,-21670035,64204829,,370344.9415,414092.2542,,,,,,,False,,,,Virkur,Ekki skráð
1607958,"Kjalarnes, gatnakerfi",1317,1317,Ónóg skráning,Heimtaugarskápur,,-2166317,64208921,,370697.3094,414533.9995,,,,,,,False,,,,Virkur,Ekki skráð
1607959,"Kjalarnes, gatnakerfi",1318,1318,Ónóg skráning,Heimtaugarskápur,,-21648636,64208746,,371401.7563,414484.91,,,,,,,False,,,,Virkur,Ekki skráð
1607960,"Kjalarnes, gatnakerfi",1319,1319,Ónóg skráning,Heimtaugarskápur,,-21648775,64203347,,371369.8164,413883.7426,,,,,,,False,,,,Virkur,Ekki skráð
1607962,"Kjalarnes, gatnakerfi",1324,1324,Ónóg skráning,Heimtaugarskápur,,-21696857,64207013,,369053.6531,414390.7799,,,,,,,False,,,,Virkur,Ekki skráð
1607963,"Kjalarnes, gatnakerfi",1327,1327,Ónóg skráning,Heimtaugarskápur,,-21825903,64252924,,363020.6006,419777.6359,,,,,,,False,,,,Virkur,Ekki skráð
1607964,"Kjalarnes, gatnakerfi",1331,1331,Ónóg skráning,Heimtaugarskápur,,-21792794,64214562,,364435.5736,415433.8661,,,,,,,False,,,,Virkur,Ekki skráð
1607965,"Kjalarnes, gatnakerfi",1332,1332,Ónóg skráning,Heimtaugarskápur,,-21788752,64215297,,364635.2869,415507.0457,,,,,,,False,,,,Virkur,Ekki skráð
1607966,"Kjalarnes, gatnakerfi",1333,1333,Ónóg skráning,Heimtaugarskápur,,-21799769,64212453,,364086.8013,415213.9442,,,,,,,False,,,,Virkur,Ekki skráð
1607991,"Kjalarnes, gatnakerfi",1370,1370,Ónóg skráning,Heimtaugarskápur,,-21763889,64204422,,365788.3506,414242.8761,,,,,,,False,,,,Virkur,Ekki skráð
1607995,"Kjalarnes, gatnakerfi",1378,1378,Ónóg skráning,Heimtaugarskápur,,-21752154,6418926,,366284.2661,412529.3159,,,,,,,False,,,,Virkur,Ekki skráð
1608000,"Kjalarnes, gatnakerfi",1391,1391,Ónóg skráning,Heimtaugarskápur,,-21757389,64189114,,366029.3637,412524.1073,,,,,,,False,,,,Virkur,Ekki skráð
1608005,"Kjalarnes, gatnakerfi",1403,1403,Ónóg skráning,Heimtaugarskápur,,-21864522,64239776,,361083.5403,418397.6773,,,,,,,False,,,,Virkur,Ekki skráð
1608006,"Kjalarnes, gatnakerfi",1406,1406,Ónóg skráning,Heimtaugarskápur,,-21803372,64218482,,363941.8404,415893.1995,,,,,,,False,,,,Virkur,Ekki skráð
1608009,"Kjalarnes, gatnakerfi",1414,1414,Ónóg skráning,Heimtaugarskápur,,-21901877,64232885,,359238.0112,417712.868,,,,,,,False,,,,Virkur,Ekki skráð
1608012,"Kjalarnes, gatnakerfi",1422,1422,Ónóg skráning,Heimtaugarskápur,,-21693128,64196427,,369184.3534,413204.0134,,,,,,,False,,,,Virkur,Ekki skráð
1608015,"Kjalarnes, gatnakerfi",1433,1433,Ónóg skráning,Heimtaugarskápur,,-21693373,64199057,,369184.9613,413497.4946,,,,,,,False,,,,Virkur,Ekki skráð
1608016,"Kjalarnes, gatnakerfi",1438,1438,Ónóg skráning,Heimtaugarskápur,,-21775151,64212775,,365282.7098,415197.1006,,,,,,,False,,,,Virkur,Ekki skráð
1608019,"Kjalarnes, gatnakerfi",1444,1444,Ónóg skráning,Heimtaugarskápur,,-21841721,64269462,,362337.2534,421653.8615,,,,,,,False,,,,Virkur,Ekki skráð
1608020,"Kjalarnes, gatnakerfi",1445,1445,Ónóg skráning,Heimtaugarskápur,,-21855719,64267923,,361651.8574,421512.9817,,,,,,,False,,,,Virkur,Ekki skráð
1608021,"Kjalarnes, gatnakerfi",1446,1446,Ónóg skráning,Heimtaugarskápur,,-21863368,64258707,,361235.0146,420503.42,,,,,,,False,,,,Virkur,Ekki skráð
1608025,"Kjalarnes, gatnakerfi",1476,1476,Ónóg skráning,Heimtaugarskápur,,-21440205,64233301,,381622.0336,416812.9291,,,,,,,False,,,,Virkur,Ekki skráð
1608029,"Kjalarnes, gatnakerfi",1481,1481,Ónóg skráning,Heimtaugarskápur,,-21481089,6421094,,379541.9003,414399.1669,,,,,,,False,,,,Virkur,Ekki skráð
1608032,"Kjalarnes, gatnakerfi",1500,1500,Ónóg skráning,Heimtaugarskápur,,-21815947,64241146,,363444.4257,418444.3783,,,,,,,False,,,,Virkur,Ekki skráð
1606847,"Kjalarnes, gatnakerfi",1501_01,1501,,Heimtaugarskápur,,-21693911,64198291,,369155.2,413413.3,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,07.02.2023,,,Virkur,Ekki skráð
1607786,"Kjalarnes, gatnakerfi",279,279,Ónóg skráning,Heimtaugarskápur,,-21737187,64207727,,367100.088,414554.482,,,,,,,False,,,,Virkur,Ekki skráð
